"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensamble","symbol","genename","entrezid"
"ENSG00000234184",5.6167334596097,4.65974979777921,1.03211092978364,4.33019765427191e-07,1.13890202876439e-06,"RP5-887A10.1:ENSG00000234184","LINC01781","long intergenic non-protein coding RNA 1781","101927412"
"ENSG00000228079",4.60720127779402,1.89822947364253,0.392845679411023,4.63258353050834e-07,1.21455856647566e-06,"AC012368.1:ENSG00000228079",NA,NA,NA
"ENSG00000272787",12.1183199141344,-2.45410743524453,0.528486600787048,5.2742210153995e-07,1.37253981329599e-06,"KB-226F1.2:ENSG00000272787",NA,NA,NA
"ENSG00000270127",13.5629094969856,2.12072178711205,0.450256959296439,5.43974343573993e-07,1.41350513212703e-06,"RP11-526I2.5:ENSG00000270127",NA,NA,NA
"ENSG00000254140",4.90027398677244,6.46729898317558,1.5413154455439,5.71175033789607e-07,1.48136429080502e-06,"RP11-731F5.1:ENSG00000254140",NA,NA,NA
"ENSG00000254162",11.87368404031,-8.07838967054401,1.58076701505234,5.91674484812219e-07,1.53193515740279e-06,"RP11-48B3.3:ENSG00000254162",NA,NA,NA
"ENSG00000256790",7.00005759152406,-1.97858274982027,0.420759656490961,5.98599318790881e-07,1.54874205693445e-06,"RP11-429A20.3:ENSG00000256790",NA,NA,NA
"ENSG00000270750",13.4235932028489,1.34284908756798,0.276298544797343,6.42777601145012e-07,1.65624577126004e-06,"RP11-461L13.3:ENSG00000270750",NA,NA,NA
"ENSG00000247011",6.34189923754882,-1.45927961089999,0.306946534021029,6.62404423038879e-07,1.70435942364854e-06,"RP11-700H6.1:ENSG00000247011",NA,NA,NA
"ENSG00000251442",23.4776675604645,1.42364574599477,0.296133084970164,6.70340838435788e-07,1.72353829057033e-06,"LINC01094:ENSG00000251442","LOC101928893","uncharacterized LOC101928893","101928893"
"ENSG00000234944",2.70911581446031,-2.2791198868801,0.492096504309234,7.16444339168593e-07,1.83612956132972e-06,"RP11-124O11.1:ENSG00000234944","LINC02623","long intergenic non-protein coding RNA 2623","101929445"
"ENSG00000248994",8.53889147696652,-1.55229864959821,0.328528099197215,7.20928535999873e-07,1.84695927708406e-06,"RP11-259O2.1:ENSG00000248994","LOC124901165","keratin-associated protein 5-5-like","124901165"
"ENSG00000257534",10.7888755183699,-1.15563034905916,0.239698562580581,7.33097940948466e-07,1.8765661254447e-06,"RP11-834C11.10:ENSG00000257534",NA,NA,NA
"ENSG00000227531",25.5445629404528,1.77487698561425,0.381318190063452,7.48789932877234e-07,1.91467604764469e-06,"RP11-202G18.1:ENSG00000227531","LOC105376219","uncharacterized LOC105376219","105376219"
"ENSG00000236499",16.1784073830765,-2.05262956581505,0.445843499375004,8.28245035643733e-07,2.10903835677226e-06,"LINC00896:ENSG00000236499","LINC00896","long intergenic non-protein coding RNA 896","150197"
"ENSG00000261685",41.7504647416221,-1.36463418765578,0.289300918539134,8.29330069707827e-07,2.11155041388071e-06,"RP11-401P9.4:ENSG00000261685",NA,NA,NA
"ENSG00000259774",9.29416624226305,-1.61700694176411,0.345987238082178,8.58981102124442e-07,2.18367239495115e-06,"RP11-182J1.13:ENSG00000259774",NA,NA,NA
"ENSG00000272733",8.36216706897135,-1.21795218133615,0.258939967640277,8.61160831756843e-07,2.18895399751476e-06,"KB-208E9.1:ENSG00000272733",NA,NA,NA
"ENSG00000272692",10.055027265941,-1.15388779839831,0.241833104568724,8.97487101629714e-07,2.27696982116828e-06,"RP11-399K21.14:ENSG00000272692",NA,NA,NA
"ENSG00000233559",8.80655749187962,-2.6540562506118,0.597538232170193,1.0284748832319e-06,2.59638423702111e-06,"AC016831.7:ENSG00000233559","LINC00513","long intergenic non-protein coding RNA 513","100506860"
"ENSG00000272198",39.2755826740837,1.06349776824372,0.223206498529495,1.03799837656223e-06,2.61919227747331e-06,"RP11-309G3.3:ENSG00000272198",NA,NA,NA
"ENSG00000244219",7.67673906922499,-2.45405318992176,0.543544572115377,1.03950553465556e-06,2.62237783948595e-06,"GS1-259H13.2:ENSG00000244219","TMEM225B","transmembrane protein 225B","100289187"
"ENSG00000260655",15.8933922305864,2.42395388087348,0.56878961943318,1.06629164346129e-06,2.68615759218452e-06,"CTA-250D10.23:ENSG00000260655",NA,NA,NA
"ENSG00000260448",6.95677947608131,-1.48449733023417,0.327811248443715,1.10637533370115e-06,2.78320921680947e-06,"RP11-449H11.1:ENSG00000260448","LCMT1-AS1","LCMT1 antisense RNA 1","102723510"
"ENSG00000266753",33.439313195994,-6.01033527398811,1.3335674551047,1.11750156299143e-06,2.80746094475068e-06,"RP11-690G19.3:ENSG00000266753",NA,NA,NA
"ENSG00000267666",2.58572813195336,-1.94326964814228,0.436942808879902,1.19363414791066e-06,2.98763992668097e-06,"AC004156.3:ENSG00000267666",NA,NA,NA
"ENSG00000258976",3.44052679749826,2.15593236610612,0.474536101911667,1.22039162488417e-06,3.05069438956642e-06,"CTD-2207P18.2:ENSG00000258976",NA,NA,NA
"ENSG00000231873",24.0251894296887,1.83804192266795,0.428438265208638,1.23541448036572e-06,3.08644813587579e-06,"RP11-761N21.1:ENSG00000231873","LOC105377043","uncharacterized LOC105377043","105377043"
"ENSG00000259772",18.6397223817034,3.05720975291437,0.750328059101561,1.32760913127667e-06,3.30752603866707e-06,"RP11-16E12.2:ENSG00000259772","LINC03034","long intergenic non-protein coding RNA 3034","283710"
"ENSG00000179219",11.8700116979896,-1.79816755301184,0.399218704389665,1.54728093973468e-06,3.82501411549406e-06,"LINC00311:ENSG00000179219","LINC00311","long intergenic non-protein coding RNA 311","197196"
"ENSG00000267498",3.66623430568178,-1.56121597702277,0.345566921913842,1.65795153676024e-06,4.08775742406328e-06,"CTB-32O4.2:ENSG00000267498","UQCRFS1-DT","UQCRFS1 divergent transcript","105372352"
"ENSG00000228741",12.0036533216584,1.80666854239598,0.40635580362268,1.86867245922166e-06,4.58217927787579e-06,"RP11-309I15.1:ENSG00000228741","SPATA13","spermatogenesis associated 13","221178"
"ENSG00000232117",22.3379473960965,-1.08034326572376,0.234247366514919,1.94173718205368e-06,4.75191288227409e-06,"LINC00384:ENSG00000232117",NA,NA,NA
"ENSG00000270160",2.10680177516395,-2.47042094087754,0.57589466666091,1.98768755621003e-06,4.86103461801113e-06,"RP11-264E20.2:ENSG00000270160",NA,NA,NA
"ENSG00000262714",5.88340849401074,2.73383173827277,0.652638630415016,2.04547561925406e-06,4.99495031872761e-06,"RP11-44F14.8:ENSG00000262714",NA,NA,NA
"ENSG00000247970",4.82094819065313,-1.3303562098368,0.291448545162389,2.06760261887761e-06,5.04668339943101e-06,"RP11-543C4.1:ENSG00000247970",NA,NA,NA
"ENSG00000257261",32.2098995408323,1.40598488498745,0.311896343143185,2.12549294876645e-06,5.18186281670316e-06,"RP11-96H19.1:ENSG00000257261","SLC38A4-AS1","SLC38A4 antisense RNA 1","100288798"
"ENSG00000270069",203.103974016382,1.0645910318557,0.232797339296874,2.13257272956247e-06,5.19757008331959e-06,"RP6-99M1.2:ENSG00000270069",NA,NA,NA
"ENSG00000261068",35.127241242853,-1.25655353641317,0.277171523772776,2.17703594532969e-06,5.29991042892449e-06,"RP11-7K24.3:ENSG00000261068",NA,NA,NA
"ENSG00000273487",5.40953803529557,-1.33334923825785,0.301113573945489,2.19799921971448e-06,5.34548023103828e-06,"RP4-621B10.8:ENSG00000273487",NA,NA,NA
"ENSG00000261218",5.73593664626671,2.35068881865697,0.545389105687529,2.38250268172382e-06,5.77061588624552e-06,"RP11-960L18.1:ENSG00000261218",NA,NA,NA
"ENSG00000271653",3.51330070718428,-1.82204089657365,0.415631962393316,2.52216340099116e-06,6.08961678195827e-06,"RP11-259K5.1:ENSG00000271653",NA,NA,NA
"ENSG00000235621",8.33304625641086,2.47219351726263,0.58713881597591,2.89131678767901e-06,6.94181614319752e-06,"LINC00494:ENSG00000235621","LINC00494","long intergenic non-protein coding RNA 494","284749"
"ENSG00000266897",4.77800861669005,-1.61647431113671,0.368123642757102,2.95220987735269e-06,7.07691693337436e-06,"AC005546.2:ENSG00000266897",NA,NA,NA
"ENSG00000268836",4.14575851731876,-1.62247656919302,0.367866295862621,2.96408647314297e-06,7.10300373198493e-06,"LA16c-OS12.2:ENSG00000268836",NA,NA,NA
"ENSG00000261357",1.95589241391134,-2.47179516438864,0.594262163907372,2.98273099367387e-06,7.14688355365144e-06,"RP11-626G11.1:ENSG00000261357",NA,NA,NA
"ENSG00000228857",6.47945400112647,1.34889346601916,0.299124905092803,3.04566853299741e-06,7.29035220769862e-06,"AC104653.1:ENSG00000228857","ACTR3-AS1","ACTR3 antisense RNA 1","101060091"
"ENSG00000230709",2.92846645628008,5.86320341278142,1.48621051315977,3.08550409408991e-06,7.38158379826198e-06,"AC104024.1:ENSG00000230709","LOC284191","uncharacterized LOC284191","284191"
"ENSG00000262155",50.5109717075741,-1.99004525120839,0.460758803934758,3.29044572688392e-06,7.84211311734715e-06,"RP11-266L9.5:ENSG00000262155","LINC02175","long intergenic non-protein coding RNA 2175","283887"
"ENSG00000189149",66.2047684784713,-1.1455631333813,0.25728822199694,3.48398020696432e-06,8.28310014152704e-06,"CRYM-AS1:ENSG00000189149",NA,NA,NA
"ENSG00000260874",2.38756843057283,-1.39841639893297,0.319874867704396,3.58046104769272e-06,8.48987959234406e-06,"RP11-715J22.4:ENSG00000260874",NA,NA,NA
"ENSG00000223685",8.46059221827783,1.34683074677369,0.300078766785317,3.59614397987539e-06,8.52518017040915e-06,"LINC00571:ENSG00000223685","LINC00571","long intergenic non-protein coding RNA 571","100874188"
"ENSG00000260418",3.94984762316059,-1.303196909319,0.291543119688988,3.9045866757013e-06,9.2125722391354e-06,"RP3-406A7.7:ENSG00000260418",NA,NA,NA
"ENSG00000232855",65.206853023825,1.12865207685813,0.255128350585787,3.93625990183818e-06,9.28423665413203e-06,"AF131217.1:ENSG00000232855",NA,NA,NA
"ENSG00000267287",9.31495560558303,-1.38220381533913,0.318532478575436,4.45362003129397e-06,1.04458785435241e-05,"RP11-567M16.1:ENSG00000267287",NA,NA,NA
"ENSG00000263874",16.217471660277,-2.70553572429401,0.648577255476105,4.72376566429893e-06,1.10468597362705e-05,"LINC00672:ENSG00000263874","LASP1NB","LASP1 neighbor","100505576"
"ENSG00000234509",6.87307509982753,-1.42287357829235,0.328458671697703,4.88715481123585e-06,1.14127684756176e-05,"AP000253.1:ENSG00000234509",NA,NA,NA
"ENSG00000225210",290.905284161216,-1.12266842917221,0.256764069535302,4.93718348384571e-06,1.15258309126746e-05,"AL589743.1:ENSG00000225210",NA,NA,NA
"ENSG00000228590",4.93251915706394,3.27460015268081,0.813274637862483,5.23907359313137e-06,1.22066598892907e-05,"AC007381.3:ENSG00000228590","MIR4432HG","MIR4432 host gene","106660609"
"ENSG00000260564",5.24138145681616,3.05204062939087,0.745662398978422,5.47614003587401e-06,1.27161548633681e-05,"RP11-403N16.3:ENSG00000260564",NA,NA,NA
"ENSG00000260899",12.3373363622363,-1.98752022549591,0.474976539433187,5.87560954695492e-06,1.35819606794526e-05,"RP11-2C24.4:ENSG00000260899",NA,NA,NA
"ENSG00000125804",11.8675075667301,-1.94443170219964,0.465714217718137,5.94284340303537e-06,1.37270139731929e-05,"FAM182A:ENSG00000125804","FAM182A","family with sequence similarity 182 member A","284800"
"ENSG00000254802",4.48560426152668,2.01950476702318,0.524499158214881,8.00914083433976e-06,1.82248556643385e-05,"AC022182.3:ENSG00000254802",NA,NA,NA
"ENSG00000261786",30.4780791765254,2.78532751391081,0.73779485705308,9.57678403230907e-06,2.16290002280801e-05,"RP4-555D20.2:ENSG00000261786",NA,NA,NA
"ENSG00000246548",7.49607454207412,-1.48889692663213,0.369702007023163,1.02827235616034e-05,2.31453070884105e-05,"RP11-7F17.5:ENSG00000246548","LINC02288","long intergenic non-protein coding RNA 2288","283575"
"ENSG00000272848",3.81950689350931,-1.39928983783982,0.334150687882631,1.04395771905494e-05,2.34803159680576e-05,"RP1-137D17.2:ENSG00000272848",NA,NA,NA
"ENSG00000256299",5.69533641673999,-1.37987726367763,0.343149352959915,1.06149712754508e-05,2.38543089253559e-05,"RP11-989F5.3:ENSG00000256299",NA,NA,NA
"ENSG00000260369",5.3335307587415,-1.33709823556432,0.330243931362505,1.099545151143e-05,2.46615228384762e-05,"CTD-2526A2.2:ENSG00000260369",NA,NA,NA
"ENSG00000267313",2.98525167418981,-2.37062812301287,0.652969661399751,1.12820447565325e-05,2.52699409830454e-05,"RP11-142I20.1:ENSG00000267313","KC6","keratoconus gene 6","641516"
"ENSG00000273473",3.36030662248176,-1.38310506591828,0.340312803622045,1.20763349963705e-05,2.6961994898502e-05,"LL09NC01-139C3.1:ENSG00000273473",NA,NA,NA
"ENSG00000272622",2.96893658143742,-1.9790483466822,0.494229388185313,1.21497794750629e-05,2.71199982804648e-05,"RP11-395N3.2:ENSG00000272622",NA,NA,NA
"ENSG00000249664",7.29849831489495,1.64417950504342,0.398523221808489,1.22350936476948e-05,2.7301901317131e-05,"CTD-2227C6.2:ENSG00000249664",NA,NA,NA
"ENSG00000256596",5.26950309372131,-1.39981395818159,0.34639655898834,1.36952030555197e-05,3.03797647577058e-05,"RP11-522N14.2:ENSG00000256596",NA,NA,NA
"ENSG00000237797",6.14948525409548,1.40778027269299,0.36412566076653,1.43085223299048e-05,3.16583626609733e-05,"RP11-472N13.3:ENSG00000237797",NA,NA,NA
"ENSG00000260135",9.16185409890479,1.89679388078422,0.48093065286165,1.47997067010106e-05,3.27079927534296e-05,"RP11-212I21.2:ENSG00000260135","LOC105371279","uncharacterized LOC105371279","105371279"
"ENSG00000232719",3.1681318702904,-5.02229328487473,0.940416136927184,1.68787392236664e-05,3.70771771836469e-05,"RP11-13J8.1:ENSG00000232719",NA,NA,NA
"ENSG00000250126",3.58121426313069,1.97046067522314,0.488001249434628,1.74048720994876e-05,3.81547124586598e-05,"RP13-884E18.2:ENSG00000250126","LOC101927414","uncharacterized LOC101927414","101927414"
"ENSG00000231826",10.9167888057227,-1.58790941897762,0.396926489933383,1.74541040318912e-05,3.82430803225848e-05,"AC016735.2:ENSG00000231826","LINC01819","long intergenic non-protein coding RNA 1819","102723854"
"ENSG00000258593",1.92173497899503,-2.19562026874737,0.566303932778785,1.84278831017852e-05,4.02614493904753e-05,"CTD-3051D23.4:ENSG00000258593",NA,NA,NA
"ENSG00000223485",15.147496372999,-1.24975060660667,0.310108668113063,1.89237648124827e-05,4.12691342313737e-05,"RP11-417E7.1:ENSG00000223485","LINC01615","long intergenic non-protein coding RNA 1615","101929484"
"ENSG00000231507",4.47661006963443,1.65461025166584,0.418969814454679,1.92199689183554e-05,4.18852662762696e-05,"RP11-134P9.3:ENSG00000231507","LINC01353","long intergenic non-protein coding RNA 1353","100506775"
"ENSG00000261804",3.20748001960083,3.66183875486296,0.964859125873473,2.08429841340053e-05,4.5302472258811e-05,"RP11-44F14.2:ENSG00000261804",NA,NA,NA
"ENSG00000260947",31.0730512624257,-1.4508576906546,0.36522498075505,2.14608123916726e-05,4.65697673373208e-05,"RP11-384P7.7:ENSG00000260947",NA,NA,NA
"ENSG00000224081",11.2501182692808,1.24343835346696,0.308846222596852,2.1676464777679e-05,4.69996630834593e-05,"LINC01057:ENSG00000224081",NA,NA,NA
"ENSG00000259443",3.51954116790466,7.29467910225781,2.43613068231209,2.23708019487176e-05,4.84218741836865e-05,"RP11-403B2.5:ENSG00000259443",NA,NA,NA
"ENSG00000227066",6.67436716260595,1.67239199900101,0.418695495701158,2.29768841462579e-05,4.96785592562036e-05,"RP3-340N1.2:ENSG00000227066","LOC117779438","uncharacterized LOC117779438","117779438"
"ENSG00000261521",1.8690690946504,2.43049887805289,0.621958070040752,2.35400392507125e-05,5.08295044590491e-05,"RP11-408H20.1:ENSG00000261521",NA,NA,NA
"ENSG00000272931",4.45217529159056,1.52184072431086,0.376232678938857,2.41776935554835e-05,5.21643352098529e-05,"RP5-943J3.2:ENSG00000272931",NA,NA,NA
"ENSG00000262165",3.39552422309296,-1.20447145942634,0.311360475433106,2.98162795422761e-05,6.35936231893325e-05,"RP11-81A22.5:ENSG00000262165","C17orf114","chromosome 17 open reading frame 114","119139905"
"ENSG00000266402",8.01741603986986,-1.12544227402541,0.297102938349411,3.0509727989564e-05,6.50208809784552e-05,"SNORA76:ENSG00000266402","SNHG25","small nucleolar RNA host gene 25","105376843"
"ENSG00000247095",60.0975744631823,-1.19915489984683,0.303093408914523,3.15235721680677e-05,6.70738721519181e-05,"MIR210HG:ENSG00000247095","MIR210HG","MIR210 host gene","100506211"
"ENSG00000259439",175.460548751741,-1.33567817231461,0.345508977865384,3.99470190536476e-05,8.41624357983711e-05,"RP11-89K21.1:ENSG00000259439","LINC01833","long intergenic non-protein coding RNA 1833","107985879"
"ENSG00000272563",26.2586529797231,1.36234511343831,0.379943984260604,4.04929327075856e-05,8.51869873107266e-05,"RP11-480C16.1:ENSG00000272563",NA,NA,NA
"ENSG00000267457",20.1108279909126,-1.08607360279677,0.285297886280378,4.49400195164008e-05,9.39798456722626e-05,"RP5-837J1.4:ENSG00000267457",NA,NA,NA
"ENSG00000273175",5.4367239012862,1.41488771196556,0.366548153287896,4.9362457165981e-05,0.000102754544712402,"RP11-11N7.4:ENSG00000273175",NA,NA,NA
"ENSG00000254872",3.98205763437128,-1.56252858773786,0.42053801680402,5.08698207171072e-05,0.00010573049528993,"RP13-870H17.3:ENSG00000254872","LINC02688","long intergenic non-protein coding RNA 2688","101927503"
"ENSG00000266999",3.55928921150303,1.87121454385491,0.541796870135199,5.16196799490551e-05,0.000107174716685857,"AC015849.16:ENSG00000266999",NA,NA,NA
"ENSG00000250432",2.89408610398717,-1.35522223985924,0.355362096550392,5.63758950178989e-05,0.00011666549753004,"RP11-834C11.5:ENSG00000250432",NA,NA,NA
"ENSG00000262477",4.18902201757238,-5.47081734242574,1.54295682148022,6.54764636330454e-05,0.000134292540195891,"AC021224.1:ENSG00000262477",NA,NA,NA
"ENSG00000272456",1.98056455473947,2.60775716002194,0.721577069530797,6.67760584336026e-05,0.000136800923380559,"CTD-2342N23.3:ENSG00000272456",NA,NA,NA
"ENSG00000260360",4.79368218595363,1.14388689812239,0.297943599862719,6.91629160518249e-05,0.000141447402646829,"RP11-533E19.5:ENSG00000260360",NA,NA,NA
"ENSG00000270076",1.94703800602902,2.04754515309725,0.55261516920228,7.36613312631868e-05,0.000150088726396414,"AF131215.8:ENSG00000270076",NA,NA,NA
"ENSG00000254648",5.48940421983488,-1.04152543579831,0.278674976161763,8.65768862001533e-05,0.000174891838070489,"RP11-713P17.4:ENSG00000254648",NA,NA,NA
"ENSG00000231943",4.31993661029049,-1.58107500835193,0.490923341697889,9.20072261122101e-05,0.00018528524638382,"RP11-395L14.4:ENSG00000231943","PGM5P4-AS1","PGM5P4 antisense RNA 1","103344932"
"ENSG00000258867",2.23149693999567,2.20480542364209,0.623179940512404,9.20248109929961e-05,0.000185303248216167,"LINC01146:ENSG00000258867","HISLA","HIF1A stabilizing long noncoding RNA","283587"
"ENSG00000251632",2.20836440840325,-4.41621773502854,1.24848866882185,9.26660809944689e-05,0.000186506912757484,"RP11-714L20.1:ENSG00000251632","LINC02172","long intergenic non-protein coding RNA 2172","105377443"
"ENSG00000236209",5.95952479333912,-1.90393827263013,0.547634206465847,0.000102730767030466,0.000205375294260235,"AC104135.2:ENSG00000236209",NA,NA,NA
"ENSG00000233834",7.11794885326986,1.32630121267125,0.364697608760429,0.000103691579822247,0.000207141544443118,"AC005083.1:ENSG00000233834","GIRGL","glutamine insufficiency regulator of glutaminase lncRNA","100506098"
"ENSG00000226004",1.69063722662601,4.16133046162179,1.18257437140196,0.000106781033454223,0.000213074936227946,"RP11-10J5.1:ENSG00000226004",NA,NA,NA
"ENSG00000256540",11.3044001704316,-1.39909112870305,0.391803600934334,0.000109134713727883,0.000217569000030669,"RP11-598F7.6:ENSG00000256540",NA,NA,NA
"ENSG00000237989",31.7146144543788,1.31099001220332,0.373279688965076,0.000111549582222552,0.000222135296457862,"AP001046.5:ENSG00000237989","LINC01679","long intergenic non-protein coding RNA 1679","101928399"
"ENSG00000229246",4.64795947151166,-2.02247675694695,0.583121666891269,0.00011190153457764,0.000222815458064154,"RP11-521J24.1:ENSG00000229246",NA,NA,NA
"ENSG00000259747",1.70130232796524,5.02851070591039,1.47310916776448,0.000113182571208135,0.000225240673045865,"RP11-275I4.2:ENSG00000259747",NA,NA,NA
"ENSG00000258489",7.05708637741963,-1.59091214197256,0.462316852622698,0.000126235380417964,0.000249778702778639,"RP11-398J10.2:ENSG00000258489","LOC105370993","uncharacterized LOC105370993","105370993"
